date,demand,sales,transactions,year,month,quarter,day_of_week,day,week_of_year,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_7,rolling_14,rolling_30
2024-01-19,10683,6530565.53,2960,2024,1,1,4,19,3,0,10341.0,10889.0,11128.0,16894.0,10637.285714285714,10747.0,13108.266666666666
2024-01-20,11009,6786272.87,3019,2024,1,1,5,20,3,1,10683.0,11105.0,10510.0,17064.0,10607.857142857143,10715.214285714286,12901.233333333334
2024-01-21,10898,6723292.6,2993,2024,1,1,6,21,3,1,11009.0,10622.0,10980.0,16495.0,10594.142857142857,10750.857142857143,12699.4
2024-01-22,10785,3416709.23,2966,2024,1,1,0,22,4,0,10898.0,10675.0,10762.0,16164.0,10633.57142857143,10745.0,12512.833333333334
2024-01-23,10570,3456603.9,2892,2024,1,1,1,23,4,0,10785.0,10110.0,11085.0,16613.0,10649.285714285714,10746.642857142857,12333.533333333333
2024-01-24,11202,3569363.0,3053,2024,1,1,2,24,4,0,10570.0,10719.0,10712.0,17022.0,10715.0,10709.857142857143,12132.1
2024-01-25,10554,3371367.92,2912,2024,1,1,3,25,4,0,11202.0,10341.0,10820.0,16812.0,10784.0,10744.857142857143,11938.1
2024-01-26,11346,3595995.9,3014,2024,1,1,4,26,4,0,10554.0,10683.0,10889.0,16800.0,10814.42857142857,10725.857142857143,11729.5
2024-01-27,10872,3528314.33,3009,2024,1,1,5,27,4,1,11346.0,11009.0,11105.0,16374.0,10909.142857142857,10758.5,11547.7
2024-01-28,10669,3439006.5,2909,2024,1,1,6,28,4,1,10872.0,10898.0,10622.0,16801.0,10889.57142857143,10741.857142857143,11364.3
2024-01-29,10587,3326092.61,2939,2024,1,1,0,29,5,0,10669.0,10785.0,10675.0,16253.0,10856.857142857143,10745.214285714286,11159.9
2024-01-30,10634,3376851.91,2943,2024,1,1,1,30,5,0,10587.0,10570.0,10110.0,16248.0,10828.57142857143,10738.92857142857,10971.033333333333
2024-01-31,10928,6428471.74,2939,2024,1,1,2,31,5,0,10634.0,11202.0,10719.0,11097.0,10837.714285714286,10776.357142857143,10783.9
2024-02-01,11123,6779375.22,3079,2024,2,1,3,1,5,0,10928.0,10554.0,10341.0,10873.0,10798.57142857143,10791.285714285714,10778.266666666666
2024-02-02,10629,6637148.28,2984,2024,2,1,4,2,5,0,11123.0,11346.0,10683.0,10444.0,10879.857142857143,10847.142857142857,10786.6
2024-02-03,11078,6668653.29,3047,2024,2,1,5,3,5,1,10629.0,10872.0,11009.0,10836.0,10777.42857142857,10843.285714285714,10792.766666666666
2024-02-04,11085,6782725.34,3054,2024,2,1,6,4,5,1,11078.0,10669.0,10898.0,11128.0,10806.857142857143,10848.214285714286,10800.833333333334
2024-02-05,10971,6840420.98,3024,2024,2,1,0,5,6,0,11085.0,10587.0,10785.0,10510.0,10866.285714285714,10861.57142857143,10799.4
2024-02-06,10903,6588115.24,2998,2024,2,1,1,6,6,0,10971.0,10634.0,10570.0,10980.0,10921.142857142857,10874.857142857143,10814.766666666666
2024-02-07,11248,6797299.2,3070,2024,2,1,2,7,6,0,10903.0,10928.0,11202.0,10762.0,10959.57142857143,10898.642857142857,10812.2
2024-02-08,10701,6803326.73,2958,2024,2,1,3,8,6,0,11248.0,11123.0,10554.0,11085.0,11005.285714285714,10901.92857142857,10828.4
2024-02-09,10797,6623192.99,2961,2024,2,1,4,9,6,0,10701.0,10629.0,11346.0,10712.0,10945.0,10912.42857142857,10815.6
2024-02-10,10717,6756644.8,2951,2024,2,1,5,10,6,1,10797.0,11078.0,10872.0,10820.0,10969.0,10873.214285714286,10818.433333333332
2024-02-11,10852,6916188.27,3016,2024,2,1,6,11,6,1,10717.0,11085.0,10669.0,10889.0,10917.42857142857,10862.142857142857,10815.0
2024-02-12,11192,6790088.25,3075,2024,2,1,0,12,7,0,10852.0,10971.0,10587.0,11105.0,10884.142857142857,10875.214285714286,10813.766666666666
2024-02-13,10989,7055405.84,3015,2024,2,1,1,13,7,0,11192.0,10903.0,10634.0,10622.0,10915.714285714286,10918.42857142857,10816.666666666666
2024-02-14,10791,6903256.37,3043,2024,2,1,2,14,7,0,10989.0,11248.0,10928.0,10675.0,10928.0,10943.785714285714,10828.9
2024-02-15,10491,6460372.93,2937,2024,2,1,3,15,7,0,10791.0,10701.0,11123.0,10110.0,10862.714285714286,10934.0,10832.766666666666
2024-02-16,10784,6519966.89,2985,2024,2,1,4,16,7,0,10491.0,10797.0,10629.0,10719.0,10832.714285714286,10888.857142857143,10845.466666666667
2024-02-17,10494,6438575.73,2940,2024,2,1,5,17,7,1,10784.0,10717.0,11078.0,10341.0,10830.857142857143,10899.92857142857,10847.633333333333
2024-02-18,11408,6907378.09,3077,2024,2,1,6,18,7,1,10494.0,10852.0,11085.0,10683.0,10799.0,10858.214285714286,10852.733333333334
2024-02-19,10514,6508594.9,2963,2024,2,1,0,19,8,0,11408.0,11192.0,10971.0,11009.0,10878.42857142857,10881.285714285714,10876.9
2024-02-20,11276,6957084.04,3076,2024,2,1,1,20,8,0,10514.0,10989.0,10903.0,10898.0,10781.57142857143,10848.642857142857,10860.4
2024-02-21,10756,6604261.11,2996,2024,2,1,2,21,8,0,11276.0,10791.0,11248.0,10785.0,10822.57142857143,10875.285714285714,10873.0
2024-02-22,10720,6652829.87,2964,2024,2,1,3,22,8,0,10756.0,10491.0,10701.0,10570.0,10817.57142857143,10840.142857142857,10872.033333333333
2024-02-23,10864,6569430.31,2974,2024,2,1,4,23,8,0,10720.0,10784.0,10797.0,11202.0,10850.285714285714,10841.5,10877.033333333333
2024-02-24,10983,6922661.74,2995,2024,2,1,5,24,8,1,10864.0,10494.0,10717.0,10554.0,10861.714285714286,10846.285714285714,10865.766666666666
2024-02-25,10741,6666923.5,2966,2024,2,1,6,25,8,1,10983.0,11408.0,10852.0,11346.0,10931.57142857143,10865.285714285714,10880.066666666668
2024-02-26,11022,6963309.33,3051,2024,2,1,0,26,9,0,10741.0,10514.0,11192.0,10872.0,10836.285714285714,10857.357142857143,10859.9
2024-02-27,10905,6868448.7,2960,2024,2,1,1,27,9,0,11022.0,11276.0,10989.0,10669.0,10908.857142857143,10845.214285714286,10864.9
2024-02-28,10858,6693854.21,2978,2024,2,1,2,28,9,0,10905.0,10756.0,10791.0,10587.0,10855.857142857143,10839.214285714286,10872.766666666666
2024-02-29,10957,6804345.93,3010,2024,2,1,3,29,9,0,10858.0,10720.0,10491.0,10634.0,10870.42857142857,10844.0,10881.8
2024-03-01,11991,7420117.72,3315,2024,3,1,4,1,9,0,10957.0,10864.0,10784.0,10928.0,10904.285714285714,10877.285714285714,10892.566666666668
2024-03-02,12060,7440383.34,3365,2024,3,1,5,2,9,1,11991.0,10983.0,10494.0,11123.0,11065.285714285714,10963.5,10928.0
2024-03-03,11837,7301097.39,3252,2024,3,1,6,3,9,1,12060.0,10741.0,11408.0,10629.0,11219.142857142857,11075.357142857143,10959.233333333334
2024-03-04,11773,7484695.4799999995,3282,2024,3,1,0,4,10,0,11837.0,11022.0,10514.0,11078.0,11375.714285714286,11106.0,10999.5
2024-03-05,11824,7215509.61,3286,2024,3,1,1,5,10,0,11773.0,10905.0,11276.0,11085.0,11483.0,11195.92857142857,11022.666666666666
2024-03-06,11736,4149770.32,3313,2024,3,1,2,6,10,0,11824.0,10858.0,10756.0,10971.0,11614.285714285714,11235.07142857143,11047.3
2024-03-07,12435,4263205.37,3349,2024,3,1,3,7,10,0,11736.0,10957.0,10720.0,10903.0,11739.714285714286,11305.07142857143,11072.8
2024-03-08,11999,4135440.45,3316,2024,3,1,4,8,10,0,12435.0,11991.0,10864.0,11248.0,11950.857142857143,11427.57142857143,11123.866666666667
2024-03-09,11358,4072407.36,3169,2024,3,1,5,9,10,1,11999.0,12060.0,10983.0,10701.0,11952.0,11508.642857142857,11148.9
2024-03-10,12156,4184590.02,3342,2024,3,1,6,10,10,1,11358.0,11837.0,10741.0,10797.0,11851.714285714286,11535.42857142857,11170.8
2024-03-11,11889,4084574.32,3291,2024,3,1,0,11,11,0,12156.0,11773.0,11022.0,10717.0,11897.285714285714,11636.5,11216.1
2024-03-12,12038,4244927.71,3376,2024,3,1,1,12,11,0,11889.0,11824.0,10905.0,10852.0,11913.857142857143,11698.42857142857,11255.166666666666
2024-03-13,12158,4210991.94,3351,2024,3,1,2,13,11,0,12038.0,11736.0,10858.0,11192.0,11944.42857142857,11779.357142857143,11294.7
2024-03-14,11657,4101066.85,3265,2024,3,1,3,14,11,0,12158.0,12435.0,10957.0,10989.0,12004.714285714286,11872.214285714286,11326.9
2024-03-15,11474,4100445.82,3192,2024,3,1,4,15,11,0,11657.0,11999.0,11991.0,10791.0,11893.57142857143,11922.214285714286,11349.166666666666
2024-03-16,11504,3893930.09,3180,2024,3,1,5,16,11,1,11474.0,11358.0,12060.0,10491.0,11818.57142857143,11885.285714285714,11371.933333333332
2024-03-17,11908,4235103.87,3256,2024,3,1,6,17,11,1,11504.0,12156.0,11837.0,10784.0,11839.42857142857,11845.57142857143,11405.7
2024-03-18,12215,4242001.58,3383,2024,3,1,0,18,12,0,11908.0,11889.0,11773.0,10494.0,11804.0,11850.642857142857,11443.166666666666
2024-03-19,12098,4185139.59,3277,2024,3,1,1,19,12,0,12215.0,12038.0,11824.0,11408.0,11850.57142857143,11882.214285714286,11500.533333333333
2024-03-20,12181,4162688.86,3360,2024,3,1,2,20,12,0,12098.0,12158.0,11736.0,10514.0,11859.142857142857,11901.785714285714,11523.533333333333
2024-03-21,12445,4460228.2,3357,2024,3,1,3,21,12,0,12181.0,11657.0,12435.0,11276.0,11862.42857142857,11933.57142857143,11579.1
2024-03-22,12285,4253269.65,3338,2024,3,1,4,22,12,0,12445.0,11474.0,11999.0,10756.0,11975.0,11934.285714285714,11618.066666666668
2024-03-23,12041,4243032.28,3367,2024,3,1,5,23,12,1,12285.0,11504.0,11358.0,10720.0,12090.857142857143,11954.714285714286,11669.033333333333
2024-03-24,11782,4126433.81,3268,2024,3,1,6,24,12,1,12041.0,11908.0,12156.0,10864.0,12167.57142857143,12003.5,11713.066666666668
2024-03-25,12008,4171915.31,3315,2024,3,1,0,25,13,0,11782.0,12215.0,11889.0,10983.0,12149.57142857143,11976.785714285714,11743.666666666666
2024-03-26,11936,4150108.61,3332,2024,3,1,1,26,13,0,12008.0,12098.0,12038.0,10741.0,12120.0,11985.285714285714,11777.833333333334
2024-03-27,11917,4173729.93,3237,2024,3,1,2,27,13,0,11936.0,12181.0,12158.0,11022.0,12096.857142857143,11978.0,11817.666666666666
2024-03-28,11817,4133852.22,3293,2024,3,1,3,28,13,0,11917.0,12445.0,11657.0,10905.0,12059.142857142857,11960.785714285714,11847.5
2024-03-29,11830,4191460.9,3310,2024,3,1,4,29,13,0,11817.0,12285.0,11474.0,10858.0,11969.42857142857,11972.214285714286,11877.9
2024-03-30,11964,4286319.64,3314,2024,3,1,5,30,13,1,11830.0,12041.0,11504.0,10957.0,11904.42857142857,11997.642857142857,11910.3
2024-03-31,11825,4077929.52,3328,2024,3,1,6,31,13,1,11964.0,11782.0,11908.0,11991.0,11893.42857142857,12030.5,11943.866666666667
2024-04-01,12237,4168417.35,3469,2024,4,2,0,1,14,0,11825.0,12008.0,12215.0,12060.0,11899.57142857143,12024.57142857143,11938.333333333334
2024-04-02,12523,4298021.69,3486,2024,4,2,1,2,14,0,12237.0,11936.0,12098.0,11837.0,11932.285714285714,12026.142857142857,11944.233333333334
2024-04-03,12544,3866770.39,3430,2024,4,2,2,3,14,0,12523.0,11917.0,12181.0,11773.0,12016.142857142857,12056.5,11967.1
2024-04-04,12124,3701879.78,3391,2024,4,2,3,4,14,0,12544.0,11817.0,12445.0,11824.0,12105.714285714286,12082.42857142857,11992.8
2024-04-05,12423,3968310.88,3403,2024,4,2,4,5,14,0,12124.0,11830.0,12285.0,11736.0,12149.57142857143,12059.5,12002.8
2024-04-06,12636,3968176.63,3497,2024,4,2,5,6,14,1,12423.0,11964.0,12041.0,12435.0,12234.285714285714,12069.357142857143,12025.7
2024-04-07,12637,3945306.6,3445,2024,4,2,6,7,14,1,12636.0,11825.0,11782.0,11999.0,12330.285714285714,12111.857142857143,12032.4
2024-04-08,12343,3765642.55,3412,2024,4,2,0,8,15,0,12637.0,12237.0,12008.0,11358.0,12446.285714285714,12172.92857142857,12053.666666666666
2024-04-09,12492,3960545.29,3404,2024,4,2,1,9,15,0,12343.0,12523.0,11936.0,12156.0,12461.42857142857,12196.857142857143,12086.5
2024-04-10,12348,3780244.48,3425,2024,4,2,2,10,15,0,12492.0,12544.0,11917.0,11889.0,12457.0,12236.57142857143,12097.7
2024-04-11,12221,3807970.21,3318,2024,4,2,3,11,15,0,12348.0,12124.0,11817.0,12038.0,12429.0,12267.357142857143,12113.0
2024-04-12,12713,3902588.78,3414,2024,4,2,4,12,15,0,12221.0,12423.0,11830.0,12158.0,12442.857142857143,12296.214285714286,12119.1
2024-04-13,12593,3860409.12,3472,2024,4,2,5,13,15,1,12713.0,12636.0,11964.0,11657.0,12484.285714285714,12359.285714285714,12137.6
2024-04-14,12281,3884888.42,3329,2024,4,2,6,14,15,1,12593.0,12637.0,11825.0,11474.0,12478.142857142857,12404.214285714286,12168.8
2024-04-15,12695,3857996.81,3459,2024,4,2,0,15,16,0,12281.0,12343.0,12237.0,11504.0,12427.285714285714,12436.785714285714,12195.7
2024-04-16,12091,3683368.71,3342,2024,4,2,1,16,16,0,12695.0,12492.0,12523.0,11908.0,12477.57142857143,12469.5,12235.4
2024-04-17,12415,3704893.16,3446,2024,4,2,2,17,16,0,12091.0,12348.0,12544.0,12215.0,12420.285714285714,12438.642857142857,12241.5
2024-04-18,12439,7495025.41,3483,2024,4,2,3,18,16,0,12415.0,12221.0,12124.0,12098.0,12429.857142857143,12429.42857142857,12248.166666666666
2024-04-19,12721,7776145.2299999995,3517,2024,4,2,4,19,16,0,12439.0,12713.0,12423.0,12181.0,12461.0,12451.92857142857,12259.533333333333
2024-04-20,12046,7498872.17,3400,2024,4,2,5,20,16,1,12721.0,12593.0,12636.0,12445.0,12462.142857142857,12473.214285714286,12277.533333333333
2024-04-21,12476,7776266.7,3447,2024,4,2,6,21,16,1,12046.0,12281.0,12637.0,12285.0,12384.0,12431.07142857143,12264.233333333334
2024-04-22,12777,7816941.68,3540,2024,4,2,0,22,17,0,12476.0,12695.0,12343.0,12041.0,12411.857142857143,12419.57142857143,12270.6
2024-04-23,12423,7636472.93,3459,2024,4,2,1,23,17,0,12777.0,12091.0,12492.0,11782.0,12423.57142857143,12450.57142857143,12295.133333333333
2024-04-24,12818,8053466.52,3487,2024,4,2,2,24,17,0,12423.0,12415.0,12348.0,12008.0,12471.0,12445.642857142857,12316.5
2024-04-25,12266,7846234.55,3418,2024,4,2,3,25,17,0,12818.0,12439.0,12221.0,11936.0,12528.57142857143,12479.214285714286,12343.5
2024-04-26,12400,7666940.81,3412,2024,4,2,4,26,17,0,12266.0,12721.0,12713.0,11917.0,12503.857142857143,12482.42857142857,12354.5
2024-04-27,12380,7702259.14,3439,2024,4,2,5,27,17,1,12400.0,12046.0,12593.0,11817.0,12458.0,12460.07142857143,12370.6
2024-04-28,12295,7862480.72,3378,2024,4,2,6,28,17,1,12380.0,12476.0,12281.0,11830.0,12505.714285714286,12444.857142857143,12389.366666666667
2024-04-29,12681,7872876.22,3444,2024,4,2,0,29,18,0,12295.0,12777.0,12695.0,11964.0,12479.857142857143,12445.857142857143,12404.866666666667
2024-04-30,12393,7498289.87,3349,2024,4,2,1,30,18,0,12681.0,12423.0,12091.0,11825.0,12466.142857142857,12444.857142857143,12428.766666666666
2024-05-01,12461,7912551.05,3446,2024,5,2,2,1,18,0,12393.0,12818.0,12415.0,12237.0,12461.857142857143,12466.42857142857,12447.7
2024-05-02,12894,7895623.04,3528,2024,5,2,3,2,18,0,12461.0,12266.0,12439.0,12523.0,12410.857142857143,12469.714285714286,12455.166666666666
2024-05-03,12355,7635114.1,3349,2024,5,2,4,3,18,0,12894.0,12400.0,12721.0,12544.0,12500.57142857143,12502.214285714286,12467.533333333333
2024-05-04,12339,7905040.45,3421,2024,5,2,5,4,18,1,12355.0,12380.0,12046.0,12124.0,12494.142857142857,12476.07142857143,12461.233333333334
2024-05-05,12817,8023720.4,3487,2024,5,2,6,5,18,1,12339.0,12295.0,12476.0,12423.0,12488.285714285714,12497.0,12468.4
2024-05-06,12371,7469562.52,3384,2024,5,2,0,6,19,0,12817.0,12681.0,12777.0,12636.0,12562.857142857143,12521.357142857143,12481.533333333333
2024-05-07,12436,7382412.06,3409,2024,5,2,1,7,19,0,12371.0,12393.0,12423.0,12637.0,12518.57142857143,12492.357142857143,12472.7
2024-05-08,12309,7471740.14,3410,2024,5,2,2,8,19,0,12436.0,12461.0,12818.0,12343.0,12524.714285714286,12493.285714285714,12466.0
2024-05-09,12552,7535774.43,3493,2024,5,2,3,9,19,0,12309.0,12894.0,12266.0,12492.0,12503.0,12456.92857142857,12464.866666666667
2024-05-10,12588,5406465.09,3474,2024,5,2,4,10,19,0,12552.0,12355.0,12400.0,12348.0,12454.142857142857,12477.357142857143,12466.866666666667
2024-05-11,12433,5409141.6,3432,2024,5,2,5,11,19,1,12588.0,12339.0,12380.0,12221.0,12487.42857142857,12490.785714285714,12474.866666666667
2024-05-12,12704,5512040.95,3532,2024,5,2,6,12,19,1,12433.0,12817.0,12295.0,12713.0,12500.857142857143,12494.57142857143,12481.933333333332
2024-05-13,12616,5446630.61,3544,2024,5,2,0,13,20,0,12704.0,12371.0,12681.0,12593.0,12484.714285714286,12523.785714285714,12481.633333333333
2024-05-14,12809,5523798.8,3494,2024,5,2,1,14,20,0,12616.0,12436.0,12393.0,12281.0,12519.714285714286,12519.142857142857,12482.4
2024-05-15,12495,5353405.51,3441,2024,5,2,2,15,20,0,12809.0,12309.0,12461.0,12695.0,12573.0,12548.857142857143,12500.0
2024-05-16,12575,5478696.04,3453,2024,5,2,3,16,20,0,12495.0,12552.0,12894.0,12091.0,12599.57142857143,12551.285714285714,12493.333333333334
2024-05-17,12829,5549478.52,3523,2024,5,2,4,17,20,0,12575.0,12588.0,12355.0,12415.0,12602.857142857143,12528.5,12509.466666666667
2024-05-18,12504,5439068.02,3456,2024,5,2,5,18,20,1,12829.0,12433.0,12339.0,12439.0,12637.285714285714,12562.357142857143,12523.266666666666
2024-05-19,12759,5417768.16,3449,2024,5,2,6,19,20,1,12504.0,12704.0,12817.0,12721.0,12647.42857142857,12574.142857142857,12525.433333333332
2024-05-20,12315,7443436.57,3393,2024,5,2,0,20,21,0,12759.0,12616.0,12371.0,12046.0,12655.285714285714,12570.0,12526.7
2024-05-21,12710,7537982.49,3470,2024,5,2,1,21,21,0,12315.0,12809.0,12436.0,12476.0,12612.285714285714,12566.0,12535.666666666666
2024-05-22,13035,7933476.03,3510,2024,5,2,2,22,21,0,12710.0,12495.0,12309.0,12777.0,12598.142857142857,12585.57142857143,12543.466666666667
2024-05-23,12685,7614180.91,3514,2024,5,2,3,23,21,0,13035.0,12575.0,12552.0,12423.0,12675.285714285714,12637.42857142857,12552.066666666668
2024-05-24,12573,7507893.87,3526,2024,5,2,4,24,21,0,12685.0,12829.0,12588.0,12818.0,12691.0,12646.92857142857,12560.8
2024-05-25,12824,7664715.39,3487,2024,5,2,5,25,21,1,12573.0,12504.0,12433.0,12266.0,12654.42857142857,12645.857142857143,12552.633333333333
2024-05-26,12919,7804867.81,3496,2024,5,2,6,26,21,1,12824.0,12759.0,12704.0,12400.0,12700.142857142857,12673.785714285714,12571.233333333334
2024-05-27,12830,7798369.65,3527,2024,5,2,0,27,22,0,12919.0,12315.0,12616.0,12380.0,12723.0,12689.142857142857,12588.533333333333
2024-05-28,12525,7317441.58,3503,2024,5,2,1,28,22,0,12830.0,12710.0,12809.0,12295.0,12796.57142857143,12704.42857142857,12603.533333333333
2024-05-29,12845,7863883.7299999995,3512,2024,5,2,2,29,22,0,12525.0,13035.0,12495.0,12681.0,12770.142857142857,12684.142857142857,12611.2
2024-05-30,12608,7698476.37,3462,2024,5,2,3,30,22,0,12845.0,12685.0,12575.0,12393.0,12743.0,12709.142857142857,12616.666666666666
2024-05-31,12109,7405373.52,3425,2024,5,2,4,31,22,0,12608.0,12573.0,12829.0,12461.0,12732.0,12711.5,12623.833333333334
2024-06-01,12965,7827796.28,3651,2024,6,2,5,1,22,1,12109.0,12824.0,12504.0,12894.0,12665.714285714286,12660.07142857143,12612.1
2024-06-02,13297,8143670.26,3682,2024,6,2,6,2,22,1,12965.0,12919.0,12759.0,12355.0,12685.857142857143,12693.0,12614.466666666667
2024-06-03,13861,8570054.11,3750,2024,6,2,0,3,23,0,13297.0,12830.0,12315.0,12339.0,12739.857142857143,12731.42857142857,12645.866666666667
2024-06-04,13176,8037241.23,3648,2024,6,2,1,4,23,0,13861.0,12525.0,12710.0,12817.0,12887.142857142857,12841.857142857143,12696.6
2024-06-05,12760,7854909.63,3512,2024,6,2,2,5,23,0,13176.0,12845.0,13035.0,12371.0,12980.142857142857,12875.142857142857,12708.566666666668
2024-06-06,13106,8017438.17,3593,2024,6,2,3,6,23,0,12760.0,12608.0,12685.0,12436.0,12968.0,12855.5,12721.533333333333
2024-06-07,13292,8016777.62,3643,2024,6,2,4,7,23,0,13106.0,12109.0,12573.0,12309.0,13039.142857142857,12885.57142857143,12743.866666666667
2024-06-08,13297,8254050.15,3623,2024,6,2,5,8,23,1,13292.0,12965.0,12824.0,12552.0,13208.142857142857,12936.92857142857,12776.633333333333
2024-06-09,12920,7844258.58,3585,2024,6,2,6,9,23,1,13297.0,13297.0,12919.0,12588.0,13255.57142857143,12970.714285714286,12801.466666666667
2024-06-10,13443,8322607.11,3695,2024,6,2,0,10,24,0,12920.0,13861.0,12830.0,12433.0,13201.714285714286,12970.785714285714,12812.533333333333
2024-06-11,13336,8284010.78,3691,2024,6,2,1,11,24,0,13443.0,13176.0,12525.0,12704.0,13142.0,13014.57142857143,12846.2
2024-06-12,13447,8259502.58,3609,2024,6,2,2,12,24,0,13336.0,12760.0,12845.0,12616.0,13164.857142857143,13072.5,12867.266666666666
2024-06-13,13254,6961476.76,3643,2024,6,2,3,13,24,0,13447.0,13106.0,12608.0,12809.0,13263.0,13115.5,12894.966666666667
2024-06-14,13344,6980567.29,3675,2024,6,2,4,14,24,0,13254.0,13292.0,12109.0,12495.0,13284.142857142857,13161.642857142857,12909.8
2024-06-15,13154,6986302.32,3622,2024,6,2,5,15,24,1,13344.0,13297.0,12965.0,12575.0,13291.57142857143,13249.857142857143,12938.1
2024-06-16,12850,7045873.1,3571,2024,6,2,6,16,24,1,13154.0,12920.0,13297.0,12829.0,13271.142857142857,13263.357142857143,12957.4
2024-06-17,13190,6935463.71,3695,2024,6,2,0,17,25,0,12850.0,13443.0,13861.0,12504.0,13261.142857142857,13231.42857142857,12958.1
2024-06-18,13045,6782313.85,3596,2024,6,2,1,18,25,0,13190.0,13336.0,13176.0,12759.0,13225.0,13183.5,12980.966666666667
2024-06-19,12912,6962253.99,3610,2024,6,2,2,19,25,0,13045.0,13447.0,12760.0,12315.0,13183.42857142857,13174.142857142857,12990.5
2024-06-20,13144,7134085.2,3630,2024,6,2,3,20,25,0,12912.0,13254.0,13106.0,12710.0,13107.0,13185.0,13010.4
2024-06-21,13226,6269032.74,3631,2024,6,2,4,21,25,0,13144.0,13344.0,13292.0,13035.0,13091.285714285714,13187.714285714286,13024.866666666667
2024-06-22,12651,6015067.76,3584,2024,6,2,5,22,25,1,13226.0,13154.0,13297.0,12685.0,13074.42857142857,13183.0,13031.233333333334
2024-06-23,13176,6233398.32,3609,2024,6,2,6,23,25,1,12651.0,12850.0,12920.0,12573.0,13002.57142857143,13136.857142857143,13030.1
2024-06-24,13117,6202454.61,3641,2024,6,2,0,24,26,0,13176.0,13190.0,13443.0,12824.0,13049.142857142857,13155.142857142857,13050.2
2024-06-25,12720,6082204.51,3570,2024,6,2,1,25,26,0,13117.0,13045.0,13336.0,12919.0,13038.714285714286,13131.857142857143,13059.966666666667
2024-06-26,13186,6215296.55,3669,2024,6,2,2,26,26,0,12720.0,12912.0,13447.0,12830.0,12992.285714285714,13087.857142857143,13053.333333333334
2024-06-27,13124,6353870.0,3713,2024,6,2,3,27,26,0,13186.0,13144.0,13254.0,12525.0,13031.42857142857,13069.214285714286,13065.2
2024-06-28,13350,6693789.88,3670,2024,6,2,4,28,26,0,13124.0,13226.0,13344.0,12845.0,13028.57142857143,13059.92857142857,13085.166666666666
2024-06-29,12544,6051986.2,3535,2024,6,2,5,29,26,1,13350.0,12651.0,13154.0,12608.0,13046.285714285714,13060.357142857143,13102.0
2024-06-30,13264,6412539.36,3613,2024,6,2,6,30,26,1,12544.0,13176.0,12850.0,12109.0,13031.0,13016.785714285714,13099.866666666667
2024-07-01,11874,5724926.13,3242,2024,7,3,0,1,27,0,13264.0,13117.0,13190.0,12965.0,13043.57142857143,13046.357142857143,13138.366666666667
2024-07-02,12441,5959643.7,3421,2024,7,3,1,2,27,0,11874.0,12720.0,13045.0,13297.0,12866.0,12952.357142857143,13102.0
2024-07-03,12344,5972821.16,3368,2024,7,3,2,3,27,0,12441.0,13186.0,12912.0,13861.0,12826.142857142857,12909.214285714286,13073.466666666667
2024-07-04,11948,5765400.87,3310,2024,7,3,3,4,27,0,12344.0,13124.0,13144.0,13176.0,12705.857142857143,12868.642857142857,13022.9
2024-07-05,11494,5469394.55,3203,2024,7,3,4,5,27,0,11948.0,13350.0,13226.0,12760.0,12537.857142857143,12783.214285714286,12981.966666666667
2024-07-06,11848,5748347.03,3238,2024,7,3,5,6,27,1,11494.0,12544.0,12651.0,13106.0,12272.714285714286,12659.5,12939.766666666666
2024-07-07,12161,5939648.31,3359,2024,7,3,6,7,27,1,11848.0,13264.0,13176.0,13292.0,12173.285714285714,12602.142857142857,12897.833333333334
2024-07-08,12210,5693559.68,3337,2024,7,3,0,8,28,0,12161.0,11874.0,13117.0,13297.0,12015.714285714286,12529.642857142857,12860.133333333333
2024-07-09,12410,5791416.63,3421,2024,7,3,1,9,28,0,12210.0,12441.0,12720.0,12920.0,12063.714285714286,12464.857142857143,12823.9
2024-07-10,12185,5857038.86,3387,2024,7,3,2,10,28,0,12410.0,12344.0,13186.0,13443.0,12059.285714285714,12442.714285714286,12806.9
2024-07-11,11619,5492348.45,3221,2024,7,3,3,11,28,0,12185.0,11948.0,13124.0,13336.0,12036.57142857143,12371.214285714286,12764.966666666667
2024-07-12,11974,5776416.74,3297,2024,7,3,4,12,28,0,11619.0,11494.0,13350.0,13447.0,11989.57142857143,12263.714285714286,12707.733333333334
2024-07-13,12154,5899933.0,3373,2024,7,3,5,13,28,1,11974.0,11848.0,12544.0,13254.0,12058.142857142857,12165.42857142857,12658.633333333333
2024-07-14,12215,5686085.84,3351,2024,7,3,6,14,28,1,12154.0,12161.0,13264.0,13344.0,12101.857142857143,12137.57142857143,12621.966666666667
2024-07-15,11792,5735751.47,3280,2024,7,3,0,15,29,0,12215.0,12210.0,11874.0,13154.0,12109.57142857143,12062.642857142857,12584.333333333334
2024-07-16,12107,5788126.6,3298,2024,7,3,1,16,29,0,11792.0,12410.0,12441.0,12850.0,12049.857142857143,12056.785714285714,12538.933333333332
2024-07-17,12036,5794810.76,3314,2024,7,3,2,17,29,0,12107.0,12185.0,12344.0,13190.0,12006.57142857143,12032.92857142857,12514.166666666666
2024-07-18,11999,5874739.1,3280,2024,7,3,3,18,29,0,12036.0,11619.0,11948.0,13045.0,11985.285714285714,12010.92857142857,12475.7
2024-07-19,12024,5657504.29,3377,2024,7,3,4,19,29,0,11999.0,11974.0,11494.0,12912.0,12039.57142857143,12014.57142857143,12440.833333333334
