store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,risk_level,risk_score,stock_coverage_days,avg_daily_demand,final_risk_level
ST30,SKU01730,22,23,8,2025-11-04,Medium Risk,20,69.57142857142857,0.3162217659137577,Low Risk
ST02,SKU04916,91,39,10,2025-11-21,Low Risk,20,3165.5,0.028747433264887063,Low Risk
ST12,SKU03379,78,31,12,2025-12-11,Low Risk,20,716.7169811320755,0.10882956878850103,Low Risk
ST01,SKU01342,44,52,11,2025-11-27,Medium Risk,20,1397.4782608695652,0.03148528405201916,Low Risk
ST26,SKU00766,61,66,23,2025-12-21,Medium Risk,20,1086.841463414634,0.05612594113620808,Low Risk
ST02,SKU00834,63,74,28,2025-12-08,Medium Risk,20,3068.1000000000004,0.02053388090349076,Low Risk
ST15,SKU00796,3,88,23,2025-11-16,High Risk,20,70.69354838709677,0.04243668720054757,Low Risk
ST09,SKU03425,81,32,11,2025-11-18,Low Risk,20,226.70689655172413,0.35728952772073924,Low Risk
ST21,SKU04133,186,72,30,2025-11-26,Low Risk,20,2283.579831932773,0.08145106091718002,Low Risk
ST26,SKU00045,40,85,33,2025-11-27,Medium Risk,20,3246.6666666666665,0.012320328542094456,Low Risk
ST04,SKU03945,90,60,16,2025-11-22,Low Risk,20,919.5104895104895,0.09787816563997262,Low Risk
ST30,SKU04850,132,70,17,2025-12-01,Low Risk,20,2216.689655172414,0.059548254620123205,Low Risk
ST02,SKU03724,224,94,39,2025-11-30,Low Risk,20,3991.0243902439024,0.05612594113620808,Low Risk
ST04,SKU04483,133,93,34,2025-12-15,Low Risk,20,4518.906976744186,0.02943189596167009,Low Risk
ST16,SKU01123,64,24,6,2025-11-02,Low Risk,20,4250.181818181818,0.015058179329226557,Low Risk
ST08,SKU02970,92,68,20,2025-12-03,Low Risk,20,2688.2400000000002,0.034223134839151265,Low Risk
ST25,SKU02922,12,31,13,2025-12-31,High Risk,20,236.91891891891893,0.05065023956194387,Low Risk
ST09,SKU00318,61,21,6,2025-11-22,Low Risk,20,1856.6875,0.03285420944558522,Low Risk
ST08,SKU00103,42,38,15,2025-12-11,Low Risk,20,457.9253731343283,0.0917180013689254,Low Risk
ST23,SKU00660,3,34,11,2025-12-17,High Risk,20,208.71428571428572,0.014373716632443531,Low Risk
ST24,SKU01742,59,20,5,2025-12-22,Low Risk,20,1915.5333333333335,0.030800821355236138,Low Risk
ST13,SKU03817,121,60,13,2025-12-29,Low Risk,20,3928.4666666666667,0.030800821355236138,Low Risk
ST30,SKU04120,137,56,21,2025-12-04,Low Risk,20,1380.393103448276,0.09924709103353867,Low Risk
ST28,SKU00357,73,58,21,2025-12-29,Low Risk,20,1198.3483146067415,0.06091718001368925,Low Risk
ST26,SKU00997,71,51,21,2025-12-06,Low Risk,20,1728.8500000000001,0.04106776180698152,Low Risk
ST05,SKU03917,23,68,19,2025-11-17,Medium Risk,20,487.0,0.04722792607802875,Low Risk
ST09,SKU03900,24,31,12,2025-11-08,Medium Risk,20,487.0,0.049281314168377825,Low Risk
ST02,SKU04261,28,36,7,2025-11-24,Medium Risk,20,2406.3529411764707,0.01163586584531143,Low Risk
ST21,SKU03162,12,24,11,2025-12-06,Medium Risk,20,85.52195121951219,0.1403148528405202,Low Risk
ST26,SKU03647,21,44,17,2025-11-22,Medium Risk,20,176.32758620689654,0.11909650924024641,Low Risk
ST04,SKU00800,60,26,10,2025-12-11,Low Risk,20,1905.6521739130437,0.03148528405201916,Low Risk
ST03,SKU04869,96,71,23,2025-11-25,Low Risk,20,3896.0,0.024640657084188913,Low Risk
ST29,SKU00925,18,56,23,2025-11-19,High Risk,20,208.71428571428572,0.08624229979466119,Low Risk
ST20,SKU03525,127,61,16,2025-12-08,Low Risk,20,1718.0277777777778,0.07392197125256673,Low Risk
ST05,SKU01634,175,78,23,2025-11-17,Low Risk,20,2809.6153846153843,0.06228610540725531,Low Risk
ST17,SKU01269,9,40,9,2025-12-13,High Risk,20,151.13793103448276,0.059548254620123205,Low Risk
ST13,SKU04434,50,31,12,2025-11-14,Low Risk,20,3478.5714285714284,0.014373716632443531,Low Risk
ST09,SKU04265,118,49,14,2025-12-29,Low Risk,20,6630.692307692308,0.01779603011635866,Low Risk
ST07,SKU00888,109,80,24,2025-12-13,Low Risk,20,1040.8431372549019,0.10472279260780287,Low Risk
ST09,SKU04483,50,29,11,2025-11-21,Low Risk,20,987.1621621621622,0.05065023956194387,Low Risk
ST09,SKU03392,74,33,15,2025-12-08,Low Risk,20,597.3149171270718,0.12388774811772758,Low Risk
ST09,SKU01326,196,97,46,2025-11-27,Low Risk,20,2627.1192660550455,0.07460643394934977,Low Risk
ST02,SKU03027,43,66,29,2025-11-07,Medium Risk,20,981.609375,0.04380561259411362,Low Risk
ST27,SKU04259,257,89,32,2025-11-14,Low Risk,20,3681.1470588235297,0.06981519507186858,Low Risk
ST30,SKU01023,25,45,22,2025-11-26,Medium Risk,20,529.3478260869565,0.04722792607802875,Low Risk
ST11,SKU03748,56,74,25,2025-12-21,Medium Risk,20,1604.2352941176473,0.03490759753593429,Low Risk
ST06,SKU01886,44,29,9,2025-12-23,Low Risk,20,535.7,0.08213552361396304,Low Risk
ST07,SKU04307,156,95,27,2025-12-29,Low Risk,20,886.8326848249028,0.1759069130732375,Low Risk
ST25,SKU01481,1,80,23,2025-12-08,High Risk,20,27.055555555555557,0.03696098562628337,Low Risk
ST07,SKU02687,192,99,49,2025-12-22,Low Risk,20,2337.6,0.08213552361396304,Low Risk
ST28,SKU02153,120,60,27,2025-12-20,Low Risk,20,2540.8695652173915,0.04722792607802875,Low Risk
ST05,SKU01835,16,26,6,2025-11-28,Medium Risk,20,218.4672897196262,0.0732375085557837,Low Risk
ST02,SKU00420,79,59,24,2025-11-27,Low Risk,20,4809.125,0.01642710472279261,Low Risk
ST08,SKU03490,110,48,13,2025-11-26,Low Risk,20,2142.8,0.0513347022587269,Low Risk
ST04,SKU04787,141,58,15,2025-12-13,Low Risk,20,1492.7608695652175,0.0944558521560575,Low Risk
ST13,SKU02228,104,85,32,2025-11-27,Low Risk,20,4341.257142857143,0.023956194387405885,Low Risk
ST21,SKU02025,100,39,11,2025-11-21,Low Risk,20,3246.666666666667,0.030800821355236138,Low Risk
ST29,SKU01237,11,60,27,2025-12-13,High Risk,20,103.01923076923077,0.10677618069815195,Low Risk
ST17,SKU03194,121,50,11,2025-11-28,Low Risk,20,920.734375,0.13141683778234087,Low Risk
ST07,SKU02448,187,78,27,2025-12-29,Low Risk,20,2221.1951219512193,0.08418891170431211,Low Risk
ST03,SKU02362,160,67,29,2025-11-04,Low Risk,20,1298.6666666666667,0.12320328542094455,Low Risk
ST19,SKU02105,193,74,26,2025-12-03,Low Risk,20,3615.0384615384614,0.053388090349075976,Low Risk
ST11,SKU04543,22,20,9,2025-12-31,Low Risk,20,655.9591836734694,0.03353867214236824,Low Risk
ST17,SKU04125,14,94,22,2025-11-18,High Risk,20,187.65137614678898,0.07460643394934977,Low Risk
ST30,SKU03598,281,100,27,2025-11-21,Low Risk,20,7202.473684210526,0.039014373716632446,Low Risk
ST16,SKU03462,104,46,9,2025-12-30,Low Risk,20,2922.0,0.03559206023271732,Low Risk
ST27,SKU03450,70,27,12,2025-12-19,Low Risk,20,521.7857142857143,0.13415468856947296,Low Risk
ST10,SKU03148,10,26,8,2025-11-13,Medium Risk,20,521.7857142857143,0.019164955509924708,Low Risk
ST18,SKU00201,258,96,42,2025-11-13,Low Risk,20,2617.625,0.09856262833675565,Low Risk
ST16,SKU03419,105,88,21,2025-12-27,Low Risk,20,3835.125,0.02737850787132101,Low Risk
ST26,SKU01837,120,99,32,2025-12-03,Low Risk,20,2191.5,0.05475701574264202,Low Risk
ST05,SKU03531,96,68,20,2025-12-27,Low Risk,20,1178.6218487394958,0.08145106091718002,Low Risk
ST23,SKU01496,281,98,38,2025-12-09,Low Risk,20,4511.43956043956,0.06228610540725531,Low Risk
ST02,SKU04564,9,68,31,2025-11-07,High Risk,20,487.0,0.018480492813141684,Low Risk
ST09,SKU02647,170,93,36,2025-12-27,Low Risk,20,2854.8275862068963,0.059548254620123205,Low Risk
ST04,SKU00816,2,99,49,2025-12-13,High Risk,20,40.02739726027397,0.04996577686516085,Low Risk
ST19,SKU02234,182,70,19,2025-11-17,Low Risk,20,10227.0,0.01779603011635866,Low Risk
ST07,SKU02342,52,51,19,2025-12-30,Low Risk,20,248.27450980392157,0.20944558521560575,Low Risk
ST12,SKU03506,65,43,12,2025-12-06,Low Risk,20,840.3982300884956,0.07734428473648186,Low Risk
ST27,SKU03038,108,53,12,2025-12-29,Low Risk,20,1813.655172413793,0.059548254620123205,Low Risk
ST05,SKU04500,92,49,16,2025-12-05,Low Risk,20,1948.0,0.04722792607802875,Low Risk
ST10,SKU01796,73,47,12,2025-12-24,Low Risk,20,2318.54347826087,0.03148528405201916,Low Risk
ST14,SKU01628,92,88,30,2025-12-16,Low Risk,20,890.1456953642383,0.10335386721423682,Low Risk
ST19,SKU02770,35,83,22,2025-11-20,Medium Risk,20,866.6949152542373,0.040383299110198494,Low Risk
ST28,SKU02427,74,36,12,2025-11-20,Low Risk,20,1544.4857142857143,0.04791238877481177,Low Risk
ST05,SKU01479,121,65,21,2025-12-13,Low Risk,20,1621.8440366972477,0.07460643394934977,Low Risk
ST17,SKU03269,52,28,7,2025-12-12,Low Risk,20,1225.3548387096773,0.04243668720054757,Low Risk
ST14,SKU03838,4,61,21,2025-12-15,High Risk,20,45.65625,0.08761122518822724,Low Risk
ST16,SKU02606,19,30,15,2025-12-07,Medium Risk,20,677.0487804878048,0.02806297056810404,Low Risk
ST03,SKU02754,48,54,19,2025-12-10,Medium Risk,20,405.36416184971097,0.11841204654346338,Low Risk
ST13,SKU04192,274,94,25,2025-12-20,Low Risk,20,10264.461538461539,0.026694045174537988,Low Risk
ST23,SKU00415,81,93,23,2025-11-02,Medium Risk,20,1258.9468085106382,0.06433949349760439,Low Risk
ST15,SKU04849,106,57,25,2025-11-02,Low Risk,20,3366.652173913044,0.03148528405201916,Low Risk
ST22,SKU04472,45,86,19,2025-12-21,Medium Risk,20,966.8382352941177,0.04654346338124572,Low Risk
ST17,SKU02216,111,95,22,2025-12-19,Low Risk,20,1118.4206896551725,0.09924709103353867,Low Risk
ST08,SKU00115,36,92,20,2025-12-06,Medium Risk,20,378.3884892086331,0.09514031485284052,Low Risk
ST25,SKU04592,74,67,20,2025-12-04,Low Risk,20,614.2840909090909,0.12046543463381246,Low Risk
ST20,SKU02686,27,53,23,2025-11-22,Medium Risk,20,680.1206896551724,0.03969883641341547,Low Risk
ST17,SKU01517,12,54,22,2025-12-11,High Risk,20,196.98876404494382,0.06091718001368925,Low Risk
ST27,SKU01769,9,22,10,2025-11-14,High Risk,20,84.28846153846153,0.10677618069815195,Low Risk
ST13,SKU00094,39,41,16,2025-12-26,Medium Risk,20,1294.9772727272727,0.030116358658453114,Low Risk
ST17,SKU03599,32,37,8,2025-11-04,Medium Risk,20,351.5187969924812,0.09103353867214237,Low Risk
ST02,SKU04285,125,47,13,2025-11-05,Low Risk,20,8696.428571428572,0.014373716632443531,Low Risk
ST04,SKU01599,223,84,18,2025-11-18,Low Risk,20,5817.910714285715,0.038329911019849415,Low Risk
ST24,SKU01509,78,46,13,2025-11-25,Low Risk,20,2374.125,0.03285420944558522,Low Risk
ST27,SKU04865,112,79,38,2025-11-15,Low Risk,20,1022.7,0.10951403148528405,Low Risk
ST12,SKU00056,17,42,14,2025-12-20,Medium Risk,20,506.8775510204082,0.03353867214236824,Low Risk
ST18,SKU02888,110,45,11,2025-12-31,Low Risk,20,998.1987577639751,0.11019849418206708,Low Risk
ST30,SKU01777,93,32,12,2025-12-27,Low Risk,20,2426.3035714285716,0.038329911019849415,Low Risk
ST26,SKU03443,41,54,18,2025-12-11,Medium Risk,20,1576.3421052631577,0.026009582477754964,Low Risk
ST02,SKU02829,15,33,16,2025-12-21,High Risk,20,1461.0,0.01026694045174538,Low Risk
ST14,SKU00819,165,74,33,2025-12-16,Low Risk,20,2025.7563025210084,0.08145106091718002,Low Risk
ST13,SKU03984,144,63,25,2025-12-22,Low Risk,20,5844.0,0.024640657084188913,Low Risk
ST03,SKU01629,69,35,17,2025-11-06,Low Risk,20,812.9758064516128,0.08487337440109514,Low Risk
ST04,SKU00633,142,76,21,2025-11-01,Low Risk,20,2161.0625,0.06570841889117043,Low Risk
ST21,SKU03279,69,89,28,2025-12-22,Medium Risk,20,1344.1200000000001,0.0513347022587269,Low Risk
ST11,SKU04298,59,21,7,2025-11-15,Low Risk,20,1180.8082191780823,0.04996577686516085,Low Risk
ST05,SKU00767,89,36,17,2025-11-10,Low Risk,20,2955.2045454545455,0.030116358658453114,Low Risk
ST23,SKU04702,91,48,10,2025-12-25,Low Risk,20,542.6571428571428,0.1676933607118412,Low Risk
ST08,SKU02641,85,39,19,2025-12-22,Low Risk,20,1349.8369565217392,0.06297056810403832,Low Risk
ST03,SKU03259,103,43,17,2025-12-31,Low Risk,20,297.9861386138614,0.3456536618754278,Low Risk
ST14,SKU02017,263,98,37,2025-12-03,Low Risk,20,4574.321428571428,0.057494866529774126,Low Risk
ST19,SKU00245,50,67,17,2025-11-17,Medium Risk,20,1623.3333333333335,0.030800821355236138,Low Risk
ST26,SKU02075,45,37,13,2025-11-24,Low Risk,20,2267.0689655172414,0.019849418206707735,Low Risk
ST25,SKU02789,206,75,21,2025-12-23,Low Risk,20,6840.136363636364,0.030116358658453114,Low Risk
ST12,SKU01506,72,91,32,2025-12-14,Medium Risk,20,3005.4857142857145,0.023956194387405885,Low Risk
ST13,SKU03493,123,78,33,2025-11-06,Low Risk,20,7487.625,0.01642710472279261,Low Risk
ST28,SKU03643,153,81,37,2025-11-07,Low Risk,20,2941.2236842105262,0.05201916495550993,Low Risk
ST07,SKU03637,86,64,21,2025-11-11,Low Risk,20,1653.2368421052631,0.05201916495550993,Low Risk
ST16,SKU01002,92,61,13,2025-11-23,Low Risk,20,3278.341463414634,0.02806297056810404,Low Risk
ST23,SKU02844,11,45,17,2025-12-18,High Risk,20,217.17567567567568,0.05065023956194387,Low Risk
ST26,SKU02019,17,22,7,2025-12-25,Medium Risk,20,919.8888888888889,0.018480492813141684,Low Risk
ST25,SKU00295,112,96,44,2025-12-23,Low Risk,20,7114.434782608696,0.01574264202600958,Low Risk
ST10,SKU01821,87,61,23,2025-11-04,Low Risk,20,3851.7272727272725,0.022587268993839837,Low Risk
ST29,SKU03819,83,43,15,2025-12-28,Low Risk,20,1112.5045871559632,0.07460643394934977,Low Risk
ST12,SKU00179,75,43,10,2025-11-10,Low Risk,20,2029.1666666666667,0.03696098562628337,Low Risk
ST04,SKU01909,4,55,21,2025-11-07,High Risk,20,76.89473684210526,0.05201916495550993,Low Risk
ST14,SKU00590,112,57,13,2025-11-17,Low Risk,20,1230.3157894736842,0.09103353867214237,Low Risk
ST16,SKU04913,140,73,31,2025-12-09,Low Risk,20,311.324200913242,0.44969199178644764,Low Risk
ST20,SKU01770,13,73,27,2025-12-06,High Risk,20,379.86,0.034223134839151265,Low Risk
ST05,SKU03802,134,71,29,2025-11-28,Low Risk,20,6991.928571428572,0.019164955509924708,Low Risk
ST02,SKU01444,116,45,11,2025-12-02,Low Risk,20,4707.666666666666,0.024640657084188913,Low Risk
ST29,SKU01290,163,62,28,2025-11-29,Low Risk,20,2976.7875000000004,0.05475701574264202,Low Risk
ST17,SKU01437,57,32,13,2025-12-09,Low Risk,20,1156.625,0.049281314168377825,Low Risk
ST18,SKU00806,54,39,12,2025-12-07,Low Risk,20,1095.75,0.049281314168377825,Low Risk
ST22,SKU04094,85,37,9,2025-11-04,Low Risk,20,874.5422535211267,0.0971937029431896,Low Risk
ST24,SKU04192,139,96,33,2025-12-26,Low Risk,20,5488.621621621622,0.025325119780971937,Low Risk
ST07,SKU01053,10,47,12,2025-11-08,High Risk,20,243.5,0.04106776180698152,Low Risk
ST06,SKU01247,101,48,18,2025-12-27,Low Risk,20,2170.0147058823527,0.04654346338124572,Low Risk
ST05,SKU03951,55,49,15,2025-12-26,Low Risk,20,1434.9107142857144,0.038329911019849415,Low Risk
ST04,SKU03793,163,76,36,2025-12-05,Low Risk,20,1890.0238095238094,0.08624229979466119,Low Risk
ST19,SKU04613,179,66,32,2025-11-24,Low Risk,20,3486.92,0.0513347022587269,Low Risk
ST05,SKU04404,119,53,12,2025-12-06,Low Risk,20,1107.3821656050955,0.10746064339493498,Low Risk
ST28,SKU03498,263,88,25,2025-11-08,Low Risk,20,4863.835443037975,0.054072553045859,Low Risk
ST27,SKU03566,11,34,9,2025-12-16,Medium Risk,20,58.653284671532845,0.18754277891854895,Low Risk
ST29,SKU01896,93,41,19,2025-11-18,Low Risk,20,1969.1739130434783,0.04722792607802875,Low Risk
ST18,SKU01047,48,36,11,2025-12-14,Low Risk,20,1131.0967741935483,0.04243668720054757,Low Risk
ST21,SKU03970,104,48,15,2025-12-03,Low Risk,20,1187.0625,0.08761122518822724,Low Risk
ST28,SKU01237,5,42,20,2025-12-19,High Risk,20,81.16666666666667,0.061601642710472276,Low Risk
ST09,SKU02234,74,75,17,2025-11-16,Medium Risk,20,2350.304347826087,0.03148528405201916,Low Risk
ST16,SKU01225,30,29,13,2025-11-06,Low Risk,20,932.5531914893617,0.03216974674880219,Low Risk
ST07,SKU00100,67,25,11,2025-12-25,Low Risk,20,2039.3125,0.03285420944558522,Low Risk
ST20,SKU00091,161,72,23,2025-12-06,Low Risk,20,5345.931818181818,0.030116358658453114,Low Risk
ST15,SKU00525,65,36,8,2025-11-24,Low Risk,20,1758.611111111111,0.03696098562628337,Low Risk
ST25,SKU03992,18,92,41,2025-12-16,High Risk,20,657.45,0.02737850787132101,Low Risk
ST12,SKU01846,52,72,18,2025-11-02,Medium Risk,20,1651.5652173913045,0.03148528405201916,Low Risk
ST08,SKU02000,160,70,24,2025-11-15,Low Risk,20,3770.322580645161,0.04243668720054757,Low Risk
ST15,SKU02701,74,56,18,2025-11-27,Low Risk,20,3378.5625,0.02190280629705681,Low Risk
ST20,SKU03156,92,82,41,2025-12-11,Low Risk,20,2358.1052631578946,0.039014373716632446,Low Risk
ST05,SKU03051,197,71,27,2025-11-15,Low Risk,20,4427.953846153846,0.044490075290896644,Low Risk
ST14,SKU04328,51,54,25,2025-11-03,Medium Risk,20,1034.875,0.049281314168377825,Low Risk
ST01,SKU00717,141,95,37,2025-11-24,Low Risk,20,3961.557692307692,0.03559206023271732,Low Risk
ST17,SKU00239,75,42,16,2025-12-13,Low Risk,20,2809.6153846153848,0.026694045174537988,Low Risk
ST13,SKU00650,24,74,26,2025-12-07,High Risk,20,1348.6153846153845,0.01779603011635866,Low Risk
ST17,SKU01695,4,36,13,2025-11-28,High Risk,20,37.22292993630573,0.10746064339493498,Low Risk
ST19,SKU02695,10,29,11,2025-11-02,High Risk,20,356.3414634146341,0.02806297056810404,Low Risk
ST23,SKU04377,122,70,31,2025-12-11,Low Risk,20,5092.628571428571,0.023956194387405885,Low Risk
ST25,SKU02028,66,23,10,2025-11-09,Low Risk,20,1691.6842105263156,0.039014373716632446,Low Risk
ST05,SKU01160,50,21,9,2025-11-18,Low Risk,20,1378.3018867924527,0.03627652292950034,Low Risk
ST20,SKU01275,134,61,24,2025-11-22,Low Risk,20,3262.9,0.04106776180698152,Low Risk
ST18,SKU03958,54,29,7,2025-11-23,Low Risk,20,2465.4375,0.02190280629705681,Low Risk
ST20,SKU02475,52,86,42,2025-12-06,Medium Risk,20,696.9908256880733,0.07460643394934977,Low Risk
ST10,SKU02657,174,83,24,2025-11-12,Low Risk,20,945.0334572490706,0.1841204654346338,Low Risk
ST03,SKU04044,66,49,23,2025-12-25,Low Risk,20,1555.258064516129,0.04243668720054757,Low Risk
ST27,SKU02820,40,84,20,2025-11-21,Medium Risk,20,250.81545064377684,0.1594798083504449,Low Risk
ST07,SKU03906,252,97,43,2025-12-16,Low Risk,20,1373.776119402985,0.1834360027378508,Low Risk
ST16,SKU03233,90,76,38,2025-11-10,Low Risk,20,919.5104895104895,0.09787816563997262,Low Risk
ST03,SKU00177,54,38,15,2025-11-12,Low Risk,20,135.09246575342465,0.3997262149212868,Low Risk
ST02,SKU00194,20,40,9,2025-12-21,Medium Risk,20,1391.4285714285716,0.014373716632443531,Low Risk
ST02,SKU03750,5,89,28,2025-12-23,High Risk,20,152.1875,0.03285420944558522,Low Risk
ST06,SKU03081,102,55,25,2025-11-27,Low Risk,20,986.9006622516556,0.10335386721423682,Low Risk
ST21,SKU02062,63,39,9,2025-12-15,Low Risk,20,836.7545454545455,0.07529089664613278,Low Risk
ST26,SKU01053,35,31,15,2025-11-07,Low Risk,20,1704.5,0.02053388090349076,Low Risk
ST14,SKU04774,52,71,25,2025-11-04,Medium Risk,20,1461.0,0.03559206023271732,Low Risk
ST23,SKU04161,66,69,27,2025-12-21,Medium Risk,20,448.4930232558139,0.14715947980835045,Low Risk
ST24,SKU01942,172,60,18,2025-12-16,Low Risk,20,6129.073170731707,0.02806297056810404,Low Risk
ST06,SKU03117,4,63,14,2025-12-27,High Risk,20,44.272727272727266,0.09034907597535935,Low Risk
ST21,SKU02099,124,62,15,2025-11-09,Low Risk,20,1426.488188976378,0.08692676249144421,Low Risk
ST11,SKU00583,17,90,44,2025-12-06,High Risk,20,261.4421052631579,0.0650239561943874,Low Risk
ST10,SKU00299,69,34,16,2025-11-14,Low Risk,20,1380.945205479452,0.04996577686516085,Low Risk
ST17,SKU02213,160,81,39,2025-11-17,Low Risk,20,4870.0,0.03285420944558522,Low Risk
ST03,SKU02332,91,57,26,2025-11-08,Low Risk,20,4584.517241379311,0.019849418206707735,Low Risk
ST17,SKU00570,85,41,20,2025-12-17,Low Risk,20,2002.9838709677417,0.04243668720054757,Low Risk
ST28,SKU04445,70,62,19,2025-12-15,Low Risk,20,824.758064516129,0.08487337440109514,Low Risk
ST26,SKU04101,45,25,12,2025-12-22,Low Risk,20,2054.53125,0.02190280629705681,Low Risk
ST10,SKU01358,142,53,24,2025-12-24,Low Risk,20,12203.64705882353,0.01163586584531143,Low Risk
ST07,SKU04737,141,58,12,2025-12-09,Low Risk,20,2215.064516129032,0.06365503080082136,Low Risk
ST20,SKU00031,121,42,16,2025-12-20,Low Risk,20,1767.8100000000002,0.06844626967830253,Low Risk
ST20,SKU01127,132,76,34,2025-12-02,Low Risk,20,597.0650154798761,0.22108145106091717,Low Risk
ST30,SKU00275,26,72,30,2025-11-13,High Risk,20,351.72222222222223,0.07392197125256673,Low Risk
ST27,SKU02705,119,50,19,2025-12-13,Low Risk,20,503.9391304347826,0.23613963039014374,Low Risk
ST17,SKU01545,173,82,29,2025-12-12,Low Risk,20,961.0380228136883,0.18001368925393565,Low Risk
ST11,SKU03385,141,100,24,2025-11-19,Low Risk,20,858.3375000000001,0.16427104722792607,Low Risk
ST07,SKU01113,53,52,21,2025-12-04,Low Risk,20,1647.5106382978722,0.03216974674880219,Low Risk
ST05,SKU04016,77,68,34,2025-12-18,Low Risk,20,176.05164319248826,0.43737166324435317,Low Risk
ST05,SKU01001,120,51,22,2025-11-28,Low Risk,20,3022.758620689655,0.03969883641341547,Low Risk
ST11,SKU01513,8,96,42,2025-12-17,High Risk,20,164.61971830985914,0.0485968514715948,Low Risk
ST17,SKU04680,54,22,8,2025-11-14,Low Risk,20,1024.5974025974026,0.05270362765229295,Low Risk
ST04,SKU00035,254,92,33,2025-11-08,Low Risk,20,6747.163636363637,0.03764544832306639,Low Risk
ST13,SKU04084,128,99,39,2025-12-01,Low Risk,20,1154.3703703703702,0.11088295687885011,Low Risk
ST25,SKU04178,161,62,19,2025-11-22,Low Risk,20,8400.75,0.019164955509924708,Low Risk
ST28,SKU01515,75,31,14,2025-11-25,Low Risk,20,1857.2033898305085,0.040383299110198494,Low Risk
ST03,SKU00138,243,93,39,2025-12-28,Low Risk,20,6574.5,0.03696098562628337,Low Risk
ST12,SKU00606,44,26,9,2025-12-18,Low Risk,20,1607.1000000000001,0.02737850787132101,Low Risk
ST12,SKU04448,121,59,19,2025-11-03,Low Risk,20,4910.583333333333,0.024640657084188913,Low Risk
ST02,SKU01818,32,66,18,2025-12-10,Medium Risk,20,2460.6315789473683,0.013004791238877482,Low Risk
ST10,SKU01743,221,84,23,2025-12-01,Low Risk,20,2096.62987012987,0.1054072553045859,Low Risk
ST10,SKU02187,126,80,34,2025-11-26,Low Risk,20,3347.018181818182,0.03764544832306639,Low Risk
ST25,SKU04880,92,63,14,2025-12-05,Low Risk,20,3840.342857142857,0.023956194387405885,Low Risk
ST11,SKU00708,59,48,20,2025-11-15,Low Risk,20,1959.0681818181818,0.030116358658453114,Low Risk
ST18,SKU01282,223,86,20,2025-12-03,Low Risk,20,4176.961538461538,0.053388090349075976,Low Risk
ST03,SKU00511,147,91,28,2025-12-24,Low Risk,20,3767.8421052631575,0.039014373716632446,Low Risk
ST03,SKU04039,143,76,31,2025-11-24,Low Risk,20,2401.4137931034484,0.059548254620123205,Low Risk
ST12,SKU04688,150,99,39,2025-11-06,Low Risk,20,4383.0,0.034223134839151265,Low Risk
ST04,SKU01456,23,48,12,2025-11-07,Medium Risk,20,245.2773722627737,0.09377138945927448,Low Risk
ST25,SKU00715,240,81,31,2025-12-22,Low Risk,20,8990.76923076923,0.026694045174537988,Low Risk
ST20,SKU02922,46,45,20,2025-12-12,Low Risk,20,469.972027972028,0.09787816563997262,Low Risk
ST06,SKU01312,225,77,37,2025-12-31,Low Risk,20,4325.328947368421,0.05201916495550993,Low Risk
ST16,SKU03184,112,82,33,2025-12-21,Low Risk,20,4422.486486486487,0.025325119780971937,Low Risk
ST23,SKU01121,48,93,45,2025-12-17,Medium Risk,20,1348.6153846153845,0.03559206023271732,Low Risk
ST01,SKU02381,234,98,38,2025-11-20,Low Risk,20,1266.2,0.18480492813141683,Low Risk
ST26,SKU04477,134,73,18,2025-12-30,Low Risk,20,1578.8225806451612,0.08487337440109514,Low Risk
ST03,SKU02940,94,51,23,2025-12-24,Low Risk,20,2215.064516129032,0.04243668720054757,Low Risk
ST07,SKU03527,8,23,11,2025-12-22,High Risk,20,208.71428571428572,0.038329911019849415,Low Risk
ST29,SKU01602,211,89,33,2025-11-07,Low Risk,20,1902.9074074074074,0.11088295687885011,Low Risk
ST23,SKU00111,237,99,35,2025-11-17,Low Risk,20,5092.014705882353,0.04654346338124572,Low Risk
ST30,SKU01595,184,66,26,2025-11-20,Low Risk,20,1010.6165413533835,0.18206707734428473,Low Risk
ST21,SKU01741,82,72,31,2025-12-17,Low Risk,20,2218.5555555555557,0.03696098562628337,Low Risk
ST10,SKU02273,246,92,23,2025-12-02,Low Risk,20,10891.090909090908,0.022587268993839837,Low Risk
ST12,SKU01545,190,67,32,2025-11-15,Low Risk,20,1790.9032258064517,0.10609171800136892,Low Risk
ST12,SKU04356,254,96,35,2025-11-03,Low Risk,20,9765.631578947368,0.026009582477754964,Low Risk
ST28,SKU04068,67,24,6,2025-12-19,Low Risk,20,1461.0,0.0458590006844627,Low Risk
ST28,SKU04707,18,85,28,2025-11-24,High Risk,20,341.53246753246754,0.05270362765229295,Low Risk
ST23,SKU03275,54,32,16,2025-11-25,Low Risk,20,1011.4615384615385,0.053388090349075976,Low Risk
ST10,SKU01082,8,30,13,2025-12-11,High Risk,20,377.0322580645161,0.021218343600273786,Low Risk
ST12,SKU02171,194,78,16,2025-11-19,Low Risk,20,6441.681818181818,0.030116358658453114,Low Risk
ST04,SKU02257,160,61,19,2025-12-31,Low Risk,20,3962.0338983050847,0.040383299110198494,Low Risk
ST01,SKU01562,21,28,9,2025-12-02,Medium Risk,20,464.8636363636363,0.045174537987679675,Low Risk
